Area,Area Latitude,Area Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
East Hidd City,26.2440537,50.6528891,Kitabi Cafe,26.242993,50.651305,Café
East Hidd City,26.2440537,50.6528891,Mcdonald’s,26.245923,50.650643,Fast Food Restaurant
East Hidd City,26.2440537,50.6528891,مشويات المريم,26.24557714202458,50.654347164764935,BBQ Joint
East Hidd City,26.2440537,50.6528891,Agora,26.246877,50.654059,Café
East Hidd City,26.2440537,50.6528891,kiwi Garden,26.243617,50.655812,Juice Bar
East Hidd City,26.2440537,50.6528891,Diyar Al Hidd Grills,26.24431878286607,50.655532392008844,BBQ Joint
East Hidd City,26.2440537,50.6528891,Safari Park,26.246196,50.654496,Cajun / Creole Restaurant
East Hidd City,26.2440537,50.6528891,Kark King - Hidd,26.244547,50.655698,Café
East Hidd City,26.2440537,50.6528891,red croissant bakery,26.246186,50.651382,Bakery
East Hidd City,26.2440537,50.6528891,Yogberry,26.238741139502846,50.65107567130274,Ice Cream Shop
East Hidd City,26.2440537,50.6528891,Al Ahali Sandwiches,26.241318,50.656585,Sandwich Place
East Hidd City,26.2440537,50.6528891,70's Karak™,26.242213987878294,50.65541589432023,Coffee Shop
East Hidd City,26.2440537,50.6528891,Kfc الوصخ,26.238771,50.65098,Fried Chicken Joint
East Hidd City,26.2440537,50.6528891,Royal karak - south hidd,26.238857,50.652229,Tea Room
East Hidd City,26.2440537,50.6528891,King Karak,26.241569059372914,50.65542635494072,Tea Room
East Hidd City,26.2440537,50.6528891,Foli Tai,26.238900390719163,50.65129809345681,Chinese Restaurant
East Hidd City,26.2440537,50.6528891,Alien Law,26.246473,50.654545,Dim Sum Restaurant
East Hidd City,26.2440537,50.6528891,Chicky Wok,26.238652,50.651125,Fried Chicken Joint
East Hidd City,26.2440537,50.6528891,KFC,26.238708,50.651111,Fried Chicken Joint
East Hidd City,26.2440537,50.6528891,Golden Gate,26.246550578586064,50.655831234896354,Scandinavian Restaurant
East Hidd City,26.2440537,50.6528891,مطعم ومشويات المضيف,26.241578,50.656801,Turkish Restaurant
East Hidd City,26.2440537,50.6528891,Ananda Bhawan,26.238525,50.651253,Indian Restaurant
East Hidd City,26.2440537,50.6528891,chiki express,26.247278213500977,50.654178619384766,Fried Chicken Joint
East Hidd City,26.2440537,50.6528891,Little Caesar's Pizza,26.23937544556448,50.65101953121868,Pizza Place
East Hidd City,26.2440537,50.6528891,Vanellis,26.23740036262556,50.65111069690568,Italian Restaurant
East Hidd City,26.2440537,50.6528891,Honda Armor,26.244651971655323,50.65839096651348,Burrito Place
East Hidd City,26.2440537,50.6528891,Wood Pizza Pasta,26.238766,50.651123,Pizza Place
East Hidd City,26.2440537,50.6528891,Forgotten Zone,26.246552,50.654591,Mac & Cheese Joint
East Hidd City,26.2440537,50.6528891,حلويات الحبيبة - زنجباري,26.244089390634873,50.654068588966595,Indian Restaurant
East Hidd City,26.2440537,50.6528891,Hosted Shade,26.246878945453208,50.65430664457182,Deli / Bodega
East Hidd City,26.2440537,50.6528891,Twisted shaved ice,26.23849260394348,50.65112589119975,Ice Cream Shop
East Hidd City,26.2440537,50.6528891,Royal Corner,26.241768,50.655386,Dumpling Restaurant
East Hidd City,26.2440537,50.6528891,Ezmir Turkish Resturant,26.246130958049836,50.654431964433584,Restaurant
East Hidd City,26.2440537,50.6528891,Rivera,26.24041475751811,50.65308598604214,Café
East Hidd City,26.2440537,50.6528891,Solomon Saad,26.246473,50.654545,Diner
East Hidd City,26.2440537,50.6528891,Running Park,26.244443208289304,50.655502001286585,Chinese Restaurant
East Hidd City,26.2440537,50.6528891,Al Mudheef Restaurant,26.241106144191754,50.65428638448508,Middle Eastern Restaurant
East Hidd City,26.2440537,50.6528891,Fishries Harbor,26.246552,50.654591,Noodle House
East Hidd City,26.2440537,50.6528891,مطعم الحد,26.246561255337937,50.65441807516595,Indian Restaurant
East Hidd City,26.2440537,50.6528891,كفتريا اسيل,26.240585213152634,50.65540069898551,Cafeteria
East Hidd City,26.2440537,50.6528891,Zait Zayton,26.246531928778687,50.654458595431144,Falafel Restaurant
East Hidd City,26.2440537,50.6528891,Chicking,26.23856357955784,50.65106511404559,Fried Chicken Joint
East Hidd City,26.2440537,50.6528891,Sonar Lounge,26.246473,50.654545,Donut Shop
East Hidd City,26.2440537,50.6528891,Hidden Land,26.246552,50.654591,Molecular Gastronomy Restaurant
Eker,26.1365612,50.6071463,Nawara Cafe,26.135247671291896,50.6058430193026,Café
Eker,26.1365612,50.6071463,Naje cold store,26.136691610182947,50.6059493024867,Snack Place
Eker,26.1365612,50.6071463,Crespo,26.136784370575786,50.61265056932214,Creperie
Eker,26.1365612,50.6071463,مشويات سر النجاح,26.138974342156626,50.60531228695432,Middle Eastern Restaurant
Eker,26.1365612,50.6071463,ابو الناس,26.13619613647461,50.610618591308594,Cafeteria
Eker,26.1365612,50.6071463,مضيف الزهراء,26.136297,50.61173,Diner
Galali,26.2723388,50.6512796,شاورما زاوية المطار,26.272493645167433,50.65068525816833,Fast Food Restaurant
Galali,26.2723388,50.6512796,Karak 1977 Galali,26.271561,50.651421,Coffee Shop
Galali,26.2723388,50.6512796,Wahid Pastries,26.27231797424991,50.65067006398115,Fast Food Restaurant
Galali,26.2723388,50.6512796,كفتريا الجودر,26.272732,50.650381,Breakfast Spot
Galali,26.2723388,50.6512796,Jasmies Arad,26.27389018587923,50.649829324702864,Fast Food Restaurant
Galali,26.2723388,50.6512796,بنق,26.273920020313305,50.651671978158205,Juice Bar
Galali,26.2723388,50.6512796,Gourmet Burger,26.271131,50.651387,Burger Joint
Galali,26.2723388,50.6512796,Almattar Corner,26.272568,50.650565,Restaurant
Galali,26.2723388,50.6512796,Ping juice and ice cream,26.274013650233307,50.6516526290063,Ice Cream Shop
Galali,26.2723388,50.6512796,Golden Sea Shell,26.273937,50.652273,Fast Food Restaurant
Galali,26.2723388,50.6512796,Abu Fawaz Sandwiches & Broasted,26.27284,50.64986,Burger Joint
Galali,26.2723388,50.6512796,كفتيريا الوهاج,26.272308,50.648338,Arepa Restaurant
Galali,26.2723388,50.6512796,مشويات ديار قلالي,26.272447,50.649608,Restaurant
Galali,26.2723388,50.6512796,كرك الامارات,26.274578073459654,50.647990879944416,Café
Galali,26.2723388,50.6512796,4Corners resturant,26.268496088204788,50.653364557470724,Middle Eastern Restaurant
Galali,26.2723388,50.6512796,qalali gate grill,26.27298355102539,50.648345947265625,Middle Eastern Restaurant
Galali,26.2723388,50.6512796,خباز التوحيد,26.276405,50.653778,Bakery
Galali,26.2723388,50.6512796,Yalla Pasta,26.2728,50.650236,Italian Restaurant
Galali,26.2723388,50.6512796,saud's palace juice bar,26.274183,50.651545,Juice Bar
Galali,26.2723388,50.6512796,Pasta Bella,26.274492,50.64826,Italian Restaurant
Galali,26.2723388,50.6512796,Ping,26.273951017519007,50.651676014178385,Food Court
Galali,26.2723388,50.6512796,Zaman Alsham Pastries,26.268435,50.653618,Pizza Place
Galali,26.2723388,50.6512796,Aseel Caferteria Galali Branch,26.273111984588365,50.647008372369235,Fast Food Restaurant
Galali,26.2723388,50.6512796,كرك النادي,26.270056,50.650394,Tea Room
Galali,26.2723388,50.6512796,Jowder Cafteria,26.27007310261138,50.65284793507577,Fast Food Restaurant
Galali,26.2723388,50.6512796,Crepico,26.270755,50.655517,Creperie
Galali,26.2723388,50.6512796,Bu-Shanab Grills,26.27282941589003,50.64829475138785,Restaurant
Galali,26.2723388,50.6512796,جناحي للمشويات و العصائر الطازجة,26.274456,50.649412,BBQ Joint
Galali,26.2723388,50.6512796,(Narees) Food Basket,26.274577,50.649677,Burger Joint
Galali,26.2723388,50.6512796,iceland icecream,26.274512,50.647828,Bubble Tea Shop
Galali,26.2723388,50.6512796,Baskin Robbins (Qalali) (باسكن روبنز),26.271237405904085,50.65561343400696,Ice Cream Shop
Galali,26.2723388,50.6512796,ورد و كباب,26.268403,50.653299,Comfort Food Restaurant
Galali,26.2723388,50.6512796,Morelli's Gelato,26.27508,50.65446,Ice Cream Shop
Galali,26.2723388,50.6512796,شاي الامارات,26.274365721591074,50.64738820594411,Café
Galali,26.2723388,50.6512796,Noor Qalali Grills,26.272918,50.649097,BBQ Joint
Galali,26.2723388,50.6512796,مجعنات روابي القدس,26.272517,50.653966,Bakery
Galali,26.2723388,50.6512796,مشويات أم الشجر,26.270312,50.652089,Turkish Restaurant
Galali,26.2723388,50.6512796,Yalanji,26.274417,50.64947,Coffee Shop
Galali,26.2723388,50.6512796,فلافل حارتنا,26.270634,50.652403,Falafel Restaurant
Galali,26.2723388,50.6512796,كفتريا جنادرية قلالي,26.272785951166092,50.64878094876446,Sandwich Place
Galali,26.2723388,50.6512796,Koshari Avenue,26.274669,50.646777,Egyptian Restaurant
Galali,26.2723388,50.6512796,baba teka grills,26.268554,50.65547,Kebab Restaurant
Galali,26.2723388,50.6512796,Al Mearaj (مطعم المعراج),26.273021,50.647815,Sandwich Place
Galali,26.2723388,50.6512796,Almumayaz,26.27453,50.646689,Restaurant
Galali,26.2723388,50.6512796,Taqseem Gate (بوابة تقسيم),26.273003,50.647588,Turkish Restaurant
Galali,26.2723388,50.6512796,Karak Aljaber,26.268523,50.653882,Tea Room
Galali,26.2723388,50.6512796,Karak Way,26.272391,50.65444,Tea Room
Galali,26.2723388,50.6512796,New Jenan Broasted (بروستد جنان الجديدة),26.274562,50.649479,Sandwich Place
Galali,26.2723388,50.6512796,Shredded Kitchen,26.274483,50.647302,Bistro
Galali,26.2723388,50.6512796,بيت المطبق,26.27050068264294,50.65257443082699,Snack Place
Al Hidd,26.2440537,50.6528891,Salemak Bacha پاچه ساليمك,26.24511,50.654366,Middle Eastern Restaurant
Al Hidd,26.2440537,50.6528891,Jack’s,26.242942,50.651415,Burger Joint
Al Hidd,26.2440537,50.6528891,Rosella Restaurant & Caffe,26.245543,50.651676,Restaurant
Al Hidd,26.2440537,50.6528891,Mamayuma_Kitchen,26.24441,50.651955,Middle Eastern Restaurant
Al Hidd,26.2440537,50.6528891,Alta Cafe,26.239502,50.651604,Coffee Shop
Al Hidd,26.2440537,50.6528891,Kitabi Cafe,26.242993,50.651305,Café
Al Hidd,26.2440537,50.6528891,Mcdonald’s,26.245923,50.650643,Fast Food Restaurant
Al Hidd,26.2440537,50.6528891,مشويات المريم,26.24557714202458,50.654347164764935,BBQ Joint
Al Hidd,26.2440537,50.6528891,Agora,26.246877,50.654059,Café
Al Hidd,26.2440537,50.6528891,kiwi Garden,26.243617,50.655812,Juice Bar
Al Hidd,26.2440537,50.6528891,Diyar Al Hidd Grills,26.24431878286607,50.655532392008844,BBQ Joint
Al Hidd,26.2440537,50.6528891,Safari Park,26.246196,50.654496,Cajun / Creole Restaurant
Al Hidd,26.2440537,50.6528891,Kark King - Hidd,26.244547,50.655698,Café
Al Hidd,26.2440537,50.6528891,red croissant bakery,26.246186,50.651382,Bakery
Al Hidd,26.2440537,50.6528891,Yogberry,26.238741139502846,50.65107567130274,Ice Cream Shop
Al Hidd,26.2440537,50.6528891,Al Ahali Sandwiches,26.241318,50.656585,Sandwich Place
Al Hidd,26.2440537,50.6528891,Kfc الوصخ,26.238771,50.65098,Fried Chicken Joint
Al Hidd,26.2440537,50.6528891,70's Karak™,26.242213987878294,50.65541589432023,Coffee Shop
Al Hidd,26.2440537,50.6528891,Royal karak - south hidd,26.238857,50.652229,Tea Room
Al Hidd,26.2440537,50.6528891,King Karak,26.241569059372914,50.65542635494072,Tea Room
Al Hidd,26.2440537,50.6528891,Alien Law,26.246473,50.654545,Dim Sum Restaurant
Al Hidd,26.2440537,50.6528891,Foli Tai,26.238900390719163,50.65129809345681,Chinese Restaurant
Al Hidd,26.2440537,50.6528891,KFC,26.238708,50.651111,Fried Chicken Joint
Al Hidd,26.2440537,50.6528891,مطعم ومشويات المضيف,26.241578,50.656801,Turkish Restaurant
Al Hidd,26.2440537,50.6528891,Golden Gate,26.246550578586064,50.655831234896354,Scandinavian Restaurant
Al Hidd,26.2440537,50.6528891,Ananda Bhawan,26.238525,50.651253,Indian Restaurant
Al Hidd,26.2440537,50.6528891,Chicky Wok,26.238652,50.651125,Fried Chicken Joint
Al Hidd,26.2440537,50.6528891,chiki express,26.247278213500977,50.654178619384766,Fried Chicken Joint
Al Hidd,26.2440537,50.6528891,Honda Armor,26.244651971655323,50.65839096651348,Burrito Place
Al Hidd,26.2440537,50.6528891,Vanellis,26.23740036262556,50.65111069690568,Italian Restaurant
Al Hidd,26.2440537,50.6528891,Little Caesar's Pizza,26.23937544556448,50.65101953121868,Pizza Place
Al Hidd,26.2440537,50.6528891,Wood Pizza Pasta,26.238766,50.651123,Pizza Place
Al Hidd,26.2440537,50.6528891,Forgotten Zone,26.246552,50.654591,Mac & Cheese Joint
Al Hidd,26.2440537,50.6528891,حلويات الحبيبة - زنجباري,26.244089390634873,50.654068588966595,Indian Restaurant
Al Hidd,26.2440537,50.6528891,Hosted Shade,26.246878945453208,50.65430664457182,Deli / Bodega
Al Hidd,26.2440537,50.6528891,Twisted shaved ice,26.23849260394348,50.65112589119975,Ice Cream Shop
Al Hidd,26.2440537,50.6528891,Royal Corner,26.241768,50.655386,Dumpling Restaurant
Al Hidd,26.2440537,50.6528891,Ezmir Turkish Resturant,26.246130958049836,50.654431964433584,Restaurant
Al Hidd,26.2440537,50.6528891,Solomon Saad,26.246473,50.654545,Diner
Al Hidd,26.2440537,50.6528891,Rivera,26.24041475751811,50.65308598604214,Café
Al Hidd,26.2440537,50.6528891,Running Park,26.244443208289304,50.655502001286585,Chinese Restaurant
Al Hidd,26.2440537,50.6528891,Sonar Lounge,26.246473,50.654545,Donut Shop
Al Hidd,26.2440537,50.6528891,كفتريا اسيل,26.240585213152634,50.65540069898551,Cafeteria
Al Hidd,26.2440537,50.6528891,Chicking,26.23856357955784,50.65106511404559,Fried Chicken Joint
Al Hidd,26.2440537,50.6528891,Zait Zayton,26.246531928778687,50.654458595431144,Falafel Restaurant
Al Hidd,26.2440537,50.6528891,Al Mudheef Restaurant,26.241106144191754,50.65428638448508,Middle Eastern Restaurant
Al Hidd,26.2440537,50.6528891,Fishries Harbor,26.246552,50.654591,Noodle House
Al Hidd,26.2440537,50.6528891,Hidden Land,26.246552,50.654591,Molecular Gastronomy Restaurant
Al Hidd,26.2440537,50.6528891,مطعم الحد,26.246561255337937,50.65441807516595,Indian Restaurant
Halat Bu Maher,26.2492282,50.618135300631074,ramla Grills,26.24995912621271,50.616269929371526,Middle Eastern Restaurant
Halat Bu Maher,26.2492282,50.618135300631074,مشويات الرملة,26.249812666069246,50.6162950644918,Middle Eastern Restaurant
Halat Bu Maher,26.2492282,50.618135300631074,Derby Coffee,26.24955987066576,50.62053834430114,Coffee Shop
Halat Bu Maher,26.2492282,50.618135300631074,Baskin Robbins - Muharraq,26.249398966192622,50.618643851776135,Ice Cream Shop
Halat Bu Maher,26.2492282,50.618135300631074,خورفشت,26.24963696768122,50.619236124572836,Seafood Restaurant
Halat Bu Maher,26.2492282,50.618135300631074,زنجباري قمبر,26.248551412595106,50.61974234508636,Sandwich Place
Halat Bu Maher,26.2492282,50.618135300631074,الفرن الساخن,26.252670620442228,50.619479109907715,Diner
Halat Bu Maher,26.2492282,50.618135300631074,Mutawali Mathai متاي متولي,26.252200736902605,50.6135094165802,Deli / Bodega
Halat Bu Maher,26.2492282,50.618135300631074,Alsayadeen Seafood Restaurant,26.24698305764669,50.6199043365165,Seafood Restaurant
Halat Bu Maher,26.2492282,50.618135300631074,Yumyum Tree - Muharraq,26.246638349978095,50.6161280204823,Restaurant
Halat Bu Maher,26.2492282,50.618135300631074,وهران,26.250144,50.6178493,Fast Food Restaurant
Halat Bu Maher,26.2492282,50.618135300631074,مطعم لا يفوتك La yfootek Restaurant,26.249220071245517,50.61704929906336,Restaurant
Halat Bu Maher,26.2492282,50.618135300631074,Bait Bin Aqool - بيت بن عاقول للمأكولات البحرينية,26.250673,50.618951,Cafeteria
Halat Bu Maher,26.2492282,50.618135300631074,Bu Yaqoob Grills مشويات بو يعقوب,26.248305636220294,50.615659260679095,Middle Eastern Restaurant
Halat Bu Maher,26.2492282,50.618135300631074,الحظرة,26.248294076584788,50.61674557934929,Seafood Restaurant
Halat Bu Maher,26.2492282,50.618135300631074,Al Wafa Ice Cream,26.25196242514141,50.613161798188884,Ice Cream Shop
Halat Bu Maher,26.2492282,50.618135300631074,Bsaken Robins,26.24723,50.62004,Ice Cream Shop
Halat Bu Maher,26.2492282,50.618135300631074,Pastries On The Fly,26.25266,50.61796,Halal Restaurant
Halat Bu Maher,26.2492282,50.618135300631074,ايسكريم الوفاء - سوق المحرق,26.251964,50.613163,Ice Cream Shop
Halat Bu Maher,26.2492282,50.618135300631074,مطعم الصيادين,26.248319519209538,50.6202030093163,Middle Eastern Restaurant
Halat Bu Maher,26.2492282,50.618135300631074,Halwa Murooj AlMuharraq Factory,26.247951865012453,50.614736004432956,Dessert Shop
Halat Bu Maher,26.2492282,50.618135300631074,Meyaw,26.244611,50.616165,Sandwich Place
Halat Bu Maher,26.2492282,50.618135300631074,معصرة الضيافة (مياو)  حالة بوماهر,26.244909348806207,50.616017463430154,Burger Joint
Halat Bu Maher,26.2492282,50.618135300631074,صباح الخير,26.248084,50.613675,Café
Halat Bu Maher,26.2492282,50.618135300631074,بو يمعه (تكه) - حالة بو ماهر,26.24439330169858,50.61516119877358,Food
Halat Bu Maher,26.2492282,50.618135300631074,King Karak,26.24455356355798,50.615328240198906,Café
Halat Bu Maher,26.2492282,50.618135300631074,Al-MONASEQ GRILLS,26.25171307,50.61694468,Middle Eastern Restaurant
Halat Bu Maher,26.2492282,50.618135300631074,كرك الجناحي,26.244923,50.61616,Coffee Shop
Halat Bu Maher,26.2492282,50.618135300631074,tikka bu.y38oob,26.25457976027867,50.617444136898136,Arepa Restaurant
Halat Bu Maher,26.2492282,50.618135300631074,مطعم فوال رنوش,26.250660752848518,50.61857298190288,Falafel Restaurant
Halat Bu Maher,26.2492282,50.618135300631074,Raihana Sandwiches,26.248023,50.617259,Cafeteria
Halat Bu Maher,26.2492282,50.618135300631074,Alhadhra Fishs,26.24848,50.616534,Seafood Restaurant
Halat Bu Maher,26.2492282,50.618135300631074,Suha Falafil (فلافل سها),26.254388,50.618297,Indian Restaurant
Halat Bu Maher,26.2492282,50.618135300631074,Al Arabi Sandwiches,26.244976,50.61609,Burrito Place
Halat Bu Maher,26.2492282,50.618135300631074,alma'aly sandwich & juice,26.252048,50.613176,Fast Food Restaurant
Halat Bu Maher,26.2492282,50.618135300631074,YogBerry,26.248072,50.613744,Ice Cream Shop
Halat Bu Maher,26.2492282,50.618135300631074,Crêpele,26.249735,50.620554,Dessert Shop
Halat Bu Maher,26.2492282,50.618135300631074,La Cafe,26.253698160338242,50.61760106031999,Café
Halat Bu Maher,26.2492282,50.618135300631074,Al Jabriya,26.2448598728042,50.61595591500009,Turkish Restaurant
Halat Bu Maher,26.2492282,50.618135300631074,Al Freej Traditional Restaurant,26.252958297729492,50.61768341064453,Middle Eastern Restaurant
Halat Bu Maher,26.2492282,50.618135300631074,مكان في محرق مال تكة,26.244365692138672,50.615264892578125,BBQ Joint
Halat Bu Maher,26.2492282,50.618135300631074,Derby cafe Arad <3,26.24948019182973,50.620567493310325,Café
